,Timestamp,Date,Time,Source.IP,Source.Port,Destination.IP,Destination.Port,ACK.Flag.Count,Down.Up.Ratio,Total.Fwd.Packets,L7Protocol,ProtocolName
795073,27/04/201709:53:09,2017-04-27,09:53:09,10.200.7.9,3128,10.230.1.56,60647,1,1,1,7,HTTP
795074,27/04/201709:53:48,2017-04-27,09:53:48,10.200.7.9,3128,192.168.10.105,51656,1,1,1,131,HTTP_PROXY
795075,27/04/201709:54:09,2017-04-27,09:54:09,10.200.7.9,3128,192.168.10.144,49697,0,0,5,131,HTTP_PROXY
795076,27/04/201709:56:12,2017-04-27,09:56:12,10.200.7.9,3128,192.168.220.154,51459,0,1,1,7,HTTP
795077,27/04/201709:51:55,2017-04-27,09:51:55,10.200.7.9,3128,10.230.1.56,60407,1,1,1,7,HTTP
795078,27/04/201709:54:21,2017-04-27,09:54:21,10.200.7.9,3128,192.168.142.29,50258,0,3,1,7,HTTP
795079,27/04/201709:51:21,2017-04-27,09:51:21,10.200.7.9,3128,10.230.1.56,60251,1,1,1,7,HTTP
795080,27/04/201709:55:02,2017-04-27,09:55:02,10.200.7.9,3128,172.19.1.47,52895,0,0,16,7,HTTP
795081,27/04/201709:53:26,2017-04-27,09:53:26,10.200.7.9,3128,192.168.10.105,51554,1,1,1,7,HTTP
795082,27/04/201709:53:37,2017-04-27,09:53:37,10.200.7.9,3128,10.230.1.56,60741,1,1,1,7,HTTP
795083,27/04/201709:56:39,2017-04-27,09:56:39,10.200.7.9,3128,192.168.180.91,52300,1,0,5,7,HTTP
795084,27/04/201709:54:05,2017-04-27,09:54:05,10.200.7.9,3128,192.168.180.16,51519,1,1,6,7,HTTP
795085,27/04/201709:55:44,2017-04-27,09:55:44,10.200.7.9,3128,192.168.220.154,51408,0,1,1,7,HTTP
795086,27/04/201709:56:48,2017-04-27,09:56:48,10.200.7.9,3128,192.168.72.31,60482,0,1,1,7,HTTP
795087,27/04/201709:51:24,2017-04-27,09:51:24,10.200.7.9,3128,10.230.1.56,60254,0,1,1,7,HTTP
795088,27/04/201709:53:40,2017-04-27,09:53:40,10.200.7.9,3128,192.168.10.55,57502,1,1,1,7,HTTP
795089,27/04/201709:56:46,2017-04-27,09:56:46,10.200.7.9,3128,192.168.52.57,50060,0,1,1,7,HTTP
795090,27/04/201709:56:00,2017-04-27,09:56:00,10.200.7.9,3128,192.168.220.154,51487,0,1,1,7,HTTP
795091,27/04/201709:52:15,2017-04-27,09:52:15,10.200.7.9,3128,10.230.1.56,60494,1,1,1,7,HTTP
795092,27/04/201709:53:53,2017-04-27,09:53:53,10.200.7.9,3128,192.168.10.105,51698,0,1,1,7,HTTP
795093,27/04/201709:55:19,2017-04-27,09:55:19,10.200.7.9,3128,192.168.52.202,56160,1,1,1,7,HTTP
795094,27/04/201709:56:23,2017-04-27,09:56:23,10.200.7.9,3128,192.168.81.25,49329,1,1,1,7,HTTP
795095,27/04/201709:56:23,2017-04-27,09:56:23,10.200.7.9,3128,192.168.81.25,49278,1,1,1,7,HTTP
795096,27/04/201709:56:29,2017-04-27,09:56:29,10.200.7.9,3128,192.168.52.202,56178,1,1,1,7,HTTP
795097,27/04/201709:51:21,2017-04-27,09:51:21,10.200.7.9,3128,10.230.1.56,60253,0,1,1,7,HTTP
795098,27/04/201709:54:06,2017-04-27,09:54:06,10.200.7.9,3128,192.168.180.16,51520,0,1,6,7,HTTP
795099,27/04/201709:54:49,2017-04-27,09:54:49,10.200.7.9,3128,192.168.52.202,56155,1,1,1,7,HTTP
795100,27/04/201709:51:55,2017-04-27,09:51:55,10.200.7.9,3128,10.230.1.56,60399,0,1,1,7,HTTP
795101,27/04/201709:54:07,2017-04-27,09:54:07,10.200.7.9,3128,10.230.1.56,60889,0,1,1,7,HTTP
795102,27/04/201709:56:21,2017-04-27,09:56:21,10.200.7.9,3128,192.168.130.27,50280,0,1,1,7,HTTP
795103,27/04/201709:55:59,2017-04-27,09:55:59,10.200.7.9,3128,192.168.220.154,51464,1,1,1,7,HTTP
795104,27/04/201709:53:14,2017-04-27,09:53:14,10.200.7.9,3128,10.230.1.56,60649,0,1,1,7,HTTP
795105,27/04/201709:52:15,2017-04-27,09:52:15,10.200.7.9,3128,10.230.1.56,60493,0,1,1,7,HTTP
795106,27/04/201709:56:02,2017-04-27,09:56:02,10.200.7.9,3128,192.168.180.31,49971,0,1,1,7,HTTP
795107,27/04/201709:53:52,2017-04-27,09:53:52,10.200.7.9,3128,192.168.10.105,51726,0,0,5,7,HTTP
795108,27/04/201709:56:27,2017-04-27,09:56:27,10.200.7.9,3128,192.168.32.92,53786,0,1,1,7,HTTP
795109,27/04/201709:53:39,2017-04-27,09:53:39,10.200.7.9,3128,10.230.1.56,60743,1,1,1,131,HTTP_PROXY
795110,27/04/201709:56:59,2017-04-27,09:56:59,10.200.7.9,3128,192.168.130.12,50385,0,0,10,7,HTTP
795111,27/04/201709:55:43,2017-04-27,09:55:43,10.200.7.9,3128,192.168.220.154,51315,1,1,1,7,HTTP
795112,27/04/201709:54:47,2017-04-27,09:54:47,10.200.7.9,3128,192.168.81.25,49306,1,1,1,7,HTTP
795113,27/04/201709:52:14,2017-04-27,09:52:14,10.200.7.9,3128,10.230.1.56,60496,1,1,1,7,HTTP
795114,27/04/201709:54:00,2017-04-27,09:54:00,10.200.7.9,3128,10.230.1.56,60506,0,1,1,7,HTTP
795115,27/04/201709:51:55,2017-04-27,09:51:55,10.200.7.9,3128,10.230.1.56,60256,1,1,1,7,HTTP
795116,27/04/201709:52:29,2017-04-27,09:52:29,10.200.7.9,3128,192.168.130.12,50348,0,0,10,7,HTTP
795117,27/04/201709:56:39,2017-04-27,09:56:39,10.200.7.9,3128,192.168.52.202,56225,1,1,1,7,HTTP
795118,27/04/201709:55:41,2017-04-27,09:55:41,10.200.7.9,3128,192.168.220.154,51306,1,1,1,7,HTTP
795119,27/04/201709:51:25,2017-04-27,09:51:25,10.200.7.9,3128,10.230.1.56,60350,0,1,1,7,HTTP
795120,27/04/201709:52:29,2017-04-27,09:52:29,10.200.7.9,3128,192.168.142.29,50175,1,1,1,7,HTTP
795121,27/04/201709:52:16,2017-04-27,09:52:16,10.200.7.9,3128,192.168.10.41,49177,0,1,1,7,HTTP
795122,27/04/201709:56:52,2017-04-27,09:56:52,10.200.7.9,3128,192.168.220.108,49784,0,0,311,131,HTTP_PROXY
795123,27/04/201709:54:07,2017-04-27,09:54:07,10.200.7.9,3128,10.230.1.56,60840,0,1,1,7,HTTP
795124,27/04/201709:53:27,2017-04-27,09:53:27,10.200.7.9,3128,192.168.10.105,51568,1,1,1,7,HTTP
795125,27/04/201709:53:50,2017-04-27,09:53:50,10.200.7.9,3128,192.168.10.105,51703,1,2,1,7,HTTP
795126,27/04/201709:52:09,2017-04-27,09:52:09,10.200.7.9,3128,192.168.10.144,49655,1,0,5,7,HTTP
795127,27/04/201709:54:44,2017-04-27,09:54:44,10.200.7.9,3128,192.168.81.25,49269,1,1,1,7,HTTP
795128,27/04/201709:56:52,2017-04-27,09:56:52,10.200.7.9,3128,192.168.81.25,49743,1,1,1,7,HTTP
795129,27/04/201709:54:12,2017-04-27,09:54:12,10.200.7.9,3128,192.168.142.29,50216,1,1,1,7,HTTP
795130,27/04/201709:52:15,2017-04-27,09:52:15,10.200.7.9,3128,10.230.1.56,60495,1,1,1,7,HTTP
795131,27/04/201709:55:14,2017-04-27,09:55:14,10.200.7.9,3128,192.168.81.106,49547,0,0,13,131,HTTP_PROXY
795132,27/04/201709:50:59,2017-04-27,09:50:59,10.200.7.9,3128,10.230.1.56,60255,0,1,1,131,HTTP_PROXY
795133,27/04/201709:53:25,2017-04-27,09:53:25,10.200.7.9,3128,192.168.10.105,51461,0,1,1,7,HTTP
795134,27/04/201709:54:46,2017-04-27,09:54:46,10.200.7.9,3128,192.168.81.25,49283,0,1,1,7,HTTP
795135,27/04/201709:56:33,2017-04-27,09:56:33,10.200.7.9,3128,192.168.52.202,56202,1,1,1,7,HTTP
795136,27/04/201709:54:00,2017-04-27,09:54:00,10.200.7.9,3128,10.230.1.56,60505,0,1,1,7,HTTP
795137,27/04/201709:52:29,2017-04-27,09:52:29,10.200.7.9,3128,192.168.142.29,50165,1,1,1,7,HTTP
795138,27/04/201709:56:00,2017-04-27,09:56:00,10.200.7.9,3128,192.168.90.131,54189,1,0,5,7,HTTP
795139,27/04/201709:54:49,2017-04-27,09:54:49,10.200.7.9,3128,192.168.81.25,49348,1,1,1,7,HTTP
795140,27/04/201709:56:13,2017-04-27,09:56:13,10.200.7.9,3128,192.168.10.105,51810,1,1,1,7,HTTP
795141,27/04/201709:51:25,2017-04-27,09:51:25,10.200.7.9,3128,192.168.220.154,51153,0,1,1,7,HTTP
795142,27/04/201709:52:07,2017-04-27,09:52:07,10.200.7.9,3128,10.230.1.3,50041,1,2,1,7,HTTP
795143,27/04/201709:52:15,2017-04-27,09:52:15,10.200.7.9,3128,10.230.1.56,60498,0,1,1,7,HTTP
795144,27/04/201709:51:26,2017-04-27,09:51:26,10.200.7.9,3128,192.168.220.154,51185,0,1,1,7,HTTP
795145,27/04/201709:53:29,2017-04-27,09:53:29,10.200.7.9,3128,10.230.1.56,60508,0,1,1,131,HTTP_PROXY
795146,27/04/201709:53:50,2017-04-27,09:53:50,10.200.7.9,3128,192.168.10.105,51680,1,1,1,7,HTTP
795147,27/04/201709:53:59,2017-04-27,09:53:59,10.200.7.9,3128,10.230.1.56,60842,0,1,1,131,HTTP_PROXY
795148,27/04/201709:52:05,2017-04-27,09:52:05,10.200.7.9,3128,192.168.180.60,53804,0,0,5,7,HTTP
795149,27/04/201709:56:20,2017-04-27,09:56:20,10.200.7.9,3128,192.168.32.92,53749,0,0,5,7,HTTP
795150,27/04/201709:52:43,2017-04-27,09:52:43,10.200.7.9,3128,192.168.32.54,50014,1,1,1,7,HTTP
795151,27/04/201709:52:06,2017-04-27,09:52:06,10.200.7.9,3128,192.168.180.91,52291,1,1,1,7,HTTP
795152,27/04/201709:56:00,2017-04-27,09:56:00,10.200.7.9,3128,192.168.220.154,51483,1,1,1,7,HTTP
795153,27/04/201709:52:33,2017-04-27,09:52:33,10.200.7.9,3128,10.230.1.56,60499,1,1,1,7,HTTP
795154,27/04/201709:55:04,2017-04-27,09:55:04,10.200.7.9,3128,192.168.10.59,54947,1,2,1,7,HTTP
795155,27/04/201709:53:48,2017-04-27,09:53:48,10.200.7.9,3128,192.168.10.105,51637,1,1,1,7,HTTP
795156,27/04/201709:52:39,2017-04-27,09:52:39,10.200.7.9,3128,192.168.180.31,49803,1,1,1,7,HTTP
795157,27/04/201709:55:19,2017-04-27,09:55:19,10.200.7.9,3128,192.168.81.25,49423,1,1,1,7,HTTP
795158,27/04/201709:56:29,2017-04-27,09:56:29,10.200.7.9,3128,192.168.142.29,50305,0,1,1,131,HTTP_PROXY
795159,27/04/201709:52:15,2017-04-27,09:52:15,10.200.7.9,3128,10.230.1.56,60497,0,1,1,7,HTTP
795160,27/04/201709:55:34,2017-04-27,09:55:34,10.200.7.9,3128,10.230.1.21,49599,0,1,1,7,HTTP
795161,27/04/201709:56:02,2017-04-27,09:56:02,10.200.7.9,3128,192.168.32.92,53739,0,1,1,7,HTTP
795162,27/04/201709:56:59,2017-04-27,09:56:59,10.200.7.9,3128,192.168.10.37,64792,0,0,443,131,HTTP_PROXY
795163,27/04/201709:55:05,2017-04-27,09:55:05,10.200.7.9,3128,192.168.180.16,46138,1,1,1,7,HTTP
795164,27/04/201709:56:21,2017-04-27,09:56:21,10.200.7.9,3128,192.168.32.92,53782,1,1,1,7,HTTP
795165,27/04/201709:55:27,2017-04-27,09:55:27,10.200.7.9,3128,192.168.10.55,57544,0,0,7,7,HTTP
795166,27/04/201709:53:37,2017-04-27,09:53:37,10.200.7.9,3128,10.230.1.56,60747,1,1,1,7,HTTP
795167,27/04/201709:51:53,2017-04-27,09:51:53,10.200.7.9,3128,192.168.10.55,57423,0,1,1,7,HTTP
795168,27/04/201709:56:50,2017-04-27,09:56:50,10.200.7.9,3128,192.168.81.25,49711,1,1,1,7,HTTP
795169,27/04/201709:53:59,2017-04-27,09:53:59,10.200.7.9,3128,10.230.1.56,60841,0,1,1,7,HTTP
795170,27/04/201709:53:49,2017-04-27,09:53:49,10.200.7.9,3128,192.168.10.105,51670,0,1,1,7,HTTP
795171,27/04/201709:53:52,2017-04-27,09:53:52,10.200.7.9,3128,192.168.10.105,51735,1,0,5,7,HTTP
795172,27/04/201709:53:30,2017-04-27,09:53:30,10.200.7.9,3128,192.168.29.16,49728,1,1,1,7,HTTP
795173,27/04/201709:53:41,2017-04-27,09:53:41,10.200.7.9,3128,192.168.40.38,59135,0,1,1,7,HTTP
795174,27/04/201709:56:19,2017-04-27,09:56:19,10.200.7.9,3128,192.168.171.26,49482,0,0,8,7,HTTP
795175,27/04/201709:52:19,2017-04-27,09:52:19,10.200.7.9,3128,192.168.10.55,57455,0,1,1,7,HTTP
795176,27/04/201709:53:50,2017-04-27,09:53:50,10.200.7.9,3128,192.168.10.55,57507,0,1,1,7,HTTP
795177,27/04/201709:56:01,2017-04-27,09:56:01,10.200.7.9,3128,192.168.32.92,53674,0,1,1,7,HTTP
795178,27/04/201709:51:55,2017-04-27,09:51:55,10.200.7.9,3128,10.230.1.56,60296,0,1,1,7,HTTP
795179,27/04/201709:55:39,2017-04-27,09:55:39,10.200.7.9,3128,192.168.52.202,56165,0,1,1,7,HTTP
795180,27/04/201709:53:47,2017-04-27,09:53:47,10.200.7.9,3128,192.168.10.105,51592,1,1,1,7,HTTP
795181,27/04/201709:56:45,2017-04-27,09:56:45,10.200.7.9,3128,192.168.32.54,50019,1,0,5,7,HTTP
795182,27/04/201709:54:22,2017-04-27,09:54:22,10.200.7.9,3128,192.168.10.59,54934,1,0,5,7,HTTP
795183,27/04/201709:54:47,2017-04-27,09:54:47,10.200.7.9,3128,192.168.220.154,51268,1,1,1,7,HTTP
795184,27/04/201709:51:55,2017-04-27,09:51:55,10.200.7.9,3128,10.230.1.56,60390,0,1,1,7,HTTP
795185,27/04/201709:54:38,2017-04-27,09:54:38,10.200.7.9,3128,192.168.180.16,45896,0,1,1,7,HTTP
795186,27/04/201709:53:22,2017-04-27,09:53:22,10.200.7.9,3128,192.168.60.45,63556,1,1,1,7,HTTP
795187,27/04/201709:51:55,2017-04-27,09:51:55,10.200.7.9,3128,10.230.1.56,60400,0,1,1,7,HTTP
795188,27/04/201709:52:32,2017-04-27,09:52:32,10.200.7.9,3128,10.230.1.56,60546,0,1,1,7,HTTP
795189,27/04/201709:54:55,2017-04-27,09:54:55,10.200.7.9,3128,192.168.81.25,49366,1,1,1,7,HTTP
795190,27/04/201709:53:25,2017-04-27,09:53:25,10.200.7.9,3128,192.168.10.105,51442,1,1,1,131,HTTP_PROXY
795191,27/04/201709:51:26,2017-04-27,09:51:26,10.200.7.9,3128,192.168.220.154,51172,0,1,1,7,HTTP
795192,27/04/201709:53:09,2017-04-27,09:53:09,10.200.7.9,3128,10.230.1.56,60640,0,1,1,7,HTTP
795193,27/04/201709:56:01,2017-04-27,09:56:01,10.200.7.9,3128,192.168.32.92,53725,0,1,1,7,HTTP
795194,27/04/201709:56:57,2017-04-27,09:56:57,10.200.7.9,3128,192.168.180.60,54032,1,0,5,7,HTTP
795195,27/04/201709:53:50,2017-04-27,09:53:50,10.200.7.9,3128,192.168.10.105,51694,0,1,1,7,HTTP
795196,27/04/201709:54:22,2017-04-27,09:54:22,10.200.7.9,3128,192.168.142.29,50267,0,1,1,131,HTTP_PROXY
795197,27/04/201709:55:35,2017-04-27,09:55:35,10.200.7.9,3128,192.168.81.25,49450,0,1,1,7,HTTP
795198,27/04/201709:51:55,2017-04-27,09:51:55,10.200.7.9,3128,192.168.220.154,51166,1,1,1,7,HTTP
795199,27/04/201709:56:04,2017-04-27,09:56:04,10.200.7.9,3128,192.168.32.92,53567,1,0,5,7,HTTP
795200,27/04/201709:56:20,2017-04-27,09:56:20,10.200.7.9,3128,192.168.32.92,53773,0,0,5,7,HTTP
795201,27/04/201709:53:25,2017-04-27,09:53:25,10.200.7.9,3128,192.168.10.105,51471,1,1,1,7,HTTP
795202,27/04/201709:56:33,2017-04-27,09:56:33,10.200.7.9,3128,192.168.52.202,56201,1,1,1,7,HTTP
795203,27/04/201709:55:38,2017-04-27,09:55:38,10.200.7.9,3128,192.168.40.38,59108,0,0,5,131,HTTP_PROXY
795204,27/04/201709:53:26,2017-04-27,09:53:26,10.200.7.9,3128,192.168.10.105,51559,1,1,1,7,HTTP
795205,27/04/201709:53:51,2017-04-27,09:53:51,10.200.7.9,3128,192.168.10.105,51721,0,1,1,7,HTTP
795206,27/04/201709:54:22,2017-04-27,09:54:22,10.200.7.9,3128,192.168.130.41,59711,1,1,1,7,HTTP
795207,27/04/201709:53:09,2017-04-27,09:53:09,10.200.7.9,3128,10.230.1.56,60642,0,1,1,131,HTTP_PROXY
795208,27/04/201709:56:59,2017-04-27,09:56:59,10.200.7.9,3128,192.168.52.202,56286,0,1,1,7,HTTP
795209,27/04/201709:54:07,2017-04-27,09:54:07,10.200.7.9,3128,10.230.1.56,60882,0,1,1,7,HTTP
795210,27/04/201709:56:52,2017-04-27,09:56:52,10.200.7.9,3128,192.168.32.125,56471,1,1,1,7,HTTP
795211,27/04/201709:56:23,2017-04-27,09:56:23,10.200.7.9,3128,192.168.81.25,49390,0,1,1,7,HTTP
795212,27/04/201709:54:19,2017-04-27,09:54:19,10.200.7.9,3128,192.168.10.59,54905,1,1,1,131,HTTP_PROXY
795213,27/04/201709:51:21,2017-04-27,09:51:21,10.200.7.9,3128,10.230.1.56,60307,0,1,1,7,HTTP
795214,27/04/201709:53:49,2017-04-27,09:53:49,10.200.7.9,3128,192.168.10.105,51646,0,1,1,7,HTTP
795215,27/04/201709:54:28,2017-04-27,09:54:28,10.200.7.9,3128,192.168.142.29,50296,0,1,1,7,HTTP
795216,27/04/201709:54:12,2017-04-27,09:54:12,10.200.7.9,3128,192.168.142.29,50203,0,1,1,7,HTTP
795217,27/04/201709:56:12,2017-04-27,09:56:12,10.200.7.9,3128,192.168.220.154,51297,1,1,1,7,HTTP
795218,27/04/201709:52:40,2017-04-27,09:52:40,10.200.7.9,3128,192.168.180.31,49799,0,1,1,131,HTTP_PROXY
795219,27/04/201709:55:59,2017-04-27,09:55:59,10.200.7.9,3128,192.168.220.154,51454,1,1,1,7,HTTP
795220,27/04/201709:51:25,2017-04-27,09:51:25,10.200.7.9,3128,10.230.1.56,60391,0,1,1,7,HTTP
795221,27/04/201709:56:53,2017-04-27,09:56:53,10.200.7.9,3128,192.168.220.154,51547,0,1,1,7,HTTP
795222,27/04/201709:55:33,2017-04-27,09:55:33,10.200.7.9,3128,192.168.81.158,45596,0,1,1,7,HTTP
795223,27/04/201709:56:43,2017-04-27,09:56:43,10.200.7.9,3128,172.17.1.200,65456,0,0,4,7,HTTP
795224,27/04/201709:56:18,2017-04-27,09:56:18,10.200.7.9,3128,192.168.10.105,51842,1,0,5,7,HTTP
795225,27/04/201709:55:41,2017-04-27,09:55:41,10.200.7.9,3128,192.168.52.105,55101,1,1,1,7,HTTP
795226,27/04/201709:53:51,2017-04-27,09:53:51,10.200.7.9,3128,192.168.10.105,51685,0,1,1,131,HTTP_PROXY
795227,27/04/201709:51:26,2017-04-27,09:51:26,10.200.7.9,3128,192.168.220.154,51180,0,1,1,7,HTTP
795228,27/04/201709:56:14,2017-04-27,09:56:14,10.200.7.9,3128,172.17.1.200,65401,1,0,4,131,HTTP_PROXY
795229,27/04/201709:55:03,2017-04-27,09:55:03,10.200.7.9,3128,192.168.180.16,45918,0,1,1,7,HTTP
795230,27/04/201709:51:55,2017-04-27,09:51:55,10.200.7.9,3128,10.230.1.56,60404,1,1,1,7,HTTP
795231,27/04/201709:54:59,2017-04-27,09:54:59,10.200.7.9,3128,192.168.81.25,49385,1,1,1,7,HTTP
795232,27/04/201709:54:07,2017-04-27,09:54:07,10.200.7.9,3128,10.230.1.56,60884,0,1,1,7,HTTP
795233,27/04/201709:56:23,2017-04-27,09:56:23,10.200.7.9,3128,192.168.81.25,49437,1,1,1,7,HTTP
795234,27/04/201709:53:27,2017-04-27,09:53:27,10.200.7.9,3128,192.168.10.105,51563,1,1,1,7,HTTP
795235,27/04/201709:55:01,2017-04-27,09:55:01,10.200.7.9,3128,192.168.180.31,49874,0,1,1,7,HTTP
795236,27/04/201709:51:20,2017-04-27,09:51:20,10.200.7.9,3128,10.230.1.56,60299,1,1,1,7,HTTP
795237,27/04/201709:54:34,2017-04-27,09:54:34,10.200.7.9,3128,192.168.180.31,49910,1,0,5,7,HTTP
795238,27/04/201709:52:29,2017-04-27,09:52:29,10.200.7.9,3128,192.168.142.29,50170,1,1,1,7,HTTP
795239,27/04/201709:51:55,2017-04-27,09:51:55,10.200.7.9,3128,10.230.1.56,60393,1,1,1,7,HTTP
795240,27/04/201709:56:03,2017-04-27,09:56:03,10.200.7.9,3128,192.168.32.92,53744,1,1,1,7,HTTP
795241,27/04/201709:50:59,2017-04-27,09:50:59,10.200.7.9,3128,192.168.142.37,56056,1,2,1,7,HTTP
795242,27/04/201709:52:19,2017-04-27,09:52:19,10.200.7.9,3128,192.168.10.55,57424,0,1,1,7,HTTP
795243,27/04/201709:52:07,2017-04-27,09:52:07,10.200.7.9,3128,172.19.1.41,60713,0,0,8,7,HTTP
795244,27/04/201709:54:28,2017-04-27,09:54:28,10.200.7.9,3128,192.168.142.29,50291,0,1,1,131,HTTP_PROXY
795245,27/04/201709:56:20,2017-04-27,09:56:20,10.200.7.9,3128,192.168.32.92,53734,0,1,1,7,HTTP
795246,27/04/201709:53:10,2017-04-27,09:53:10,10.200.7.9,3128,10.230.1.56,60643,1,1,1,7,HTTP
795247,27/04/201709:55:51,2017-04-27,09:55:51,10.200.7.9,3128,192.168.32.125,56164,0,0,813,131,HTTP_PROXY
795248,27/04/201709:51:55,2017-04-27,09:51:55,10.200.7.9,3128,10.230.1.56,60403,0,1,1,7,HTTP
795249,27/04/201709:55:44,2017-04-27,09:55:44,10.200.7.9,3128,192.168.90.68,54289,0,0,4,131,HTTP_PROXY
795250,27/04/201709:53:39,2017-04-27,09:53:39,10.200.7.9,3128,10.230.1.56,60789,0,1,1,7,HTTP
795251,27/04/201709:54:20,2017-04-27,09:54:20,10.200.7.9,3128,192.168.142.29,50248,0,1,1,7,HTTP
795252,27/04/201709:55:04,2017-04-27,09:55:04,10.200.7.9,3128,192.168.81.25,49431,0,1,1,7,HTTP
795253,27/04/201709:53:27,2017-04-27,09:53:27,10.200.7.9,3128,192.168.10.105,51573,1,1,1,7,HTTP
795254,27/04/201709:54:59,2017-04-27,09:54:59,10.200.7.9,3128,192.168.81.25,49395,1,1,1,7,HTTP
795255,27/04/201709:56:12,2017-04-27,09:56:12,10.200.7.9,3128,192.168.220.154,51511,1,1,1,7,HTTP
795256,27/04/201709:52:39,2017-04-27,09:52:39,10.200.7.9,3128,192.168.180.60,53812,1,0,5,7,HTTP
795257,27/04/201709:56:05,2017-04-27,09:56:05,10.200.7.9,3128,192.168.32.92,53577,0,0,5,7,HTTP
795258,27/04/201709:54:07,2017-04-27,09:54:07,10.200.7.9,3128,10.230.1.56,60883,0,1,1,7,HTTP
795259,27/04/201709:54:45,2017-04-27,09:54:45,10.200.7.9,3128,192.168.81.25,49301,1,1,1,7,HTTP
795260,27/04/201709:55:57,2017-04-27,09:55:57,10.200.7.9,3128,192.168.150.9,49529,1,1,1,7,HTTP
795261,27/04/201709:54:47,2017-04-27,09:54:47,10.200.7.9,3128,192.168.220.154,51147,1,1,1,7,HTTP
795262,27/04/201709:53:39,2017-04-27,09:53:39,10.200.7.9,3128,10.230.1.56,60646,0,1,1,7,HTTP
795263,27/04/201709:51:21,2017-04-27,09:51:21,10.200.7.9,3128,10.230.1.56,60250,1,1,1,7,HTTP
795264,27/04/201709:54:34,2017-04-27,09:54:34,10.200.7.9,3128,192.168.180.16,45928,0,1,1,7,HTTP
795265,27/04/201709:56:51,2017-04-27,09:56:51,10.200.7.9,3128,172.17.1.200,65503,0,0,46,7,HTTP
795266,27/04/201709:52:35,2017-04-27,09:52:35,10.200.7.9,3128,192.168.60.45,63454,0,1,1,7,HTTP
795267,27/04/201709:53:34,2017-04-27,09:53:34,10.200.7.9,3128,10.230.1.56,60740,1,1,1,7,HTTP
795268,27/04/201709:54:50,2017-04-27,09:54:50,10.200.7.9,3128,192.168.180.16,45932,1,0,5,7,HTTP
795269,27/04/201709:53:14,2017-04-27,09:53:14,10.200.7.9,3128,10.230.1.56,60500,1,1,1,7,HTTP
795270,27/04/201709:54:07,2017-04-27,09:54:07,10.200.7.9,3128,10.230.1.56,60886,1,1,1,7,HTTP
795271,27/04/201709:55:31,2017-04-27,09:55:31,10.200.7.9,3128,192.168.10.105,51740,1,1,1,7,HTTP
795272,27/04/201709:55:45,2017-04-27,09:55:45,10.200.7.9,3128,192.168.220.154,51435,0,1,1,7,HTTP
795273,27/04/201709:52:38,2017-04-27,09:52:38,10.200.7.9,3128,192.168.180.31,49798,0,1,1,7,HTTP
795274,27/04/201709:54:12,2017-04-27,09:54:12,10.200.7.9,3128,192.168.142.29,50222,0,1,1,7,HTTP
795275,27/04/201709:52:27,2017-04-27,09:52:27,10.200.7.9,3128,192.168.180.14,50619,0,1,1,7,HTTP
795276,27/04/201709:53:56,2017-04-27,09:53:56,10.200.7.9,3128,192.168.142.29,50212,0,1,1,7,HTTP
795277,27/04/201709:53:26,2017-04-27,09:53:26,10.200.7.9,3128,192.168.10.105,51544,0,1,1,7,HTTP
795278,27/04/201709:55:08,2017-04-27,09:55:08,10.200.7.9,3128,192.168.42.46,57780,0,0,88,131,HTTP_PROXY
795279,27/04/201709:55:35,2017-04-27,09:55:35,10.200.7.9,3128,192.168.180.31,49965,0,1,1,7,HTTP
795280,27/04/201709:56:09,2017-04-27,09:56:09,10.200.7.9,3128,192.168.52.202,56174,0,1,1,7,HTTP
795281,27/04/201709:54:59,2017-04-27,09:54:59,10.200.7.9,3128,192.168.81.25,49330,0,1,1,7,HTTP
795282,27/04/201709:53:50,2017-04-27,09:53:50,10.200.7.9,3128,192.168.10.55,57506,1,1,1,7,HTTP
795283,27/04/201709:54:48,2017-04-27,09:54:48,10.200.7.9,3128,192.168.81.25,49340,1,1,1,7,HTTP
795284,27/04/201709:54:07,2017-04-27,09:54:07,10.200.7.9,3128,10.230.1.56,60885,0,1,1,7,HTTP
795285,27/04/201709:53:09,2017-04-27,09:53:09,10.200.7.9,3128,10.230.1.56,60645,1,1,1,7,HTTP
795286,27/04/201709:55:34,2017-04-27,09:55:34,10.200.7.9,3128,192.168.81.25,49461,1,1,1,7,HTTP
795287,27/04/201709:51:45,2017-04-27,09:51:45,10.200.7.9,3128,192.168.10.41,49159,0,1,1,7,HTTP
795288,27/04/201709:55:58,2017-04-27,09:55:58,10.200.7.9,3128,192.168.220.154,51445,0,1,1,7,HTTP
795289,27/04/201709:56:23,2017-04-27,09:56:23,10.200.7.9,3128,192.168.220.154,51537,1,1,1,7,HTTP
795290,27/04/201709:53:48,2017-04-27,09:53:48,10.200.7.9,3128,192.168.10.105,51606,0,1,1,7,HTTP
795291,27/04/201709:53:23,2017-04-27,09:53:23,10.200.7.9,3128,10.230.1.56,60683,1,1,1,7,HTTP
795292,27/04/201709:55:39,2017-04-27,09:55:39,10.200.7.9,3128,192.168.180.55,60086,1,0,11,131,HTTP_PROXY
795293,27/04/201709:50:54,2017-04-27,09:50:54,10.200.7.9,3128,10.230.1.56,60194,1,1,1,7,HTTP
795294,27/04/201709:50:52,2017-04-27,09:50:52,10.200.7.9,3128,10.230.1.56,60204,1,1,1,7,HTTP
